업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜제주유레카,주사업장,제주특별자치도 제주시 오광로 24,,33.493337,126.455811,제주특별자치도 제주시 용담3동 1177,,,100,100,0,0,0,,,,,,,,07:45,20:00,,,,,,,,064-901-8008,2020-10-28,6500000,제주특별자치도
㈜스마일렌트카,주사업장,제주특별자치도 제주시 오일장서길 63,,33.49713948,126.4719676,제주특별자치도 제주시 도두일동 2246-1,,,100,100,0,58,0,,,,,,,,07:45,20:00,,,,,,,,064-727-2000,2020-10-28,6500000,제주특별자치도
㈜녹원렌트카,주사업장,제주특별자치도 제주시 오일장서길 75,,33.4979373468,126.4712600622,제주특별자치도 제주시 오등동 1194-8,,,100,98,2,4,0,,,,,,,,07:45,20:00,,,,,,,,064-747-3339,2020-10-28,6500000,제주특별자치도
㈜제주보고타렌트카,주사업장,제주특별자치도 제주시 일주서로 7861,,33.49409195,126.4865174,제주특별자치도 제주시 이호2동 1607,,,100,98,2,0,0,,,,,,,,07:45,20:00,,,,,,,,064-748-1800,2020-10-28,6500000,제주특별자치도
㈜플러스제주렌트카,주사업장,제주특별자치도 제주시 제성1길 28-1,,33.49610439,126.4830706,제주특별자치도 제주시 도두1동 1377-2,,,239,231,8,0,0,,,,,,,,07:45,20:00,,,,,,,,064-749-8080,2020-10-28,6500000,제주특별자치도
레인보우모빌리티㈜,주사업장,제주특별자치도 제주시 연삼로 145,,33.49330266,126.5077310493,제주특별자치도 제주시 노형동 2822,,,120,118,2,40,0,,,,,,,,07:45,20:00,,,,,,,,064-749-8853,2020-10-28,6500000,제주특별자치도
㈜디알,주사업장,제주특별자치도 제주시 연삼로 145,,33.49330266,126.5077310493,제주특별자치도 제주시 용담삼동 1175-1,,,150,127,23,0,0,,,,,,,,07:45,20:00,,,,,,,,064-712-2657,2020-10-28,6500000,제주특별자치도
㈜제주이브이전기렌트카,주사업장,제주특별자치도 제주시 어영길 26,,33.5183400036,126.4959109,제주특별자치도 제주시 애월읍 고성리 751,,,60,60,0,60,0,,,,,,,,07:45,20:00,,,,,,,,000-0000-0000,2020-10-28,6500000,제주특별자치도
㈜일번렌트카,주사업장,제주특별자치도 제주시 종천길 23,,33.47278086,126.5021736,제주특별자치도 제주시 도두2동 101-1,,,60,60,0,60,0,,,,,,,,07:45,20:00,,,,,,,,000-0000-0000,2020-10-28,6500000,제주특별자치도
㈜제이공항렌트카,주사업장,제주특별자치도 제주시 덕지4길 37,,33.49330193,126.4552172,제주특별자치도 제주시 이호이동 1402-2,,,60,60,0,60,0,,,,,,,,07:45,20:00,,,,,,,,064-744-2117,2020-10-28,6500000,제주특별자치도
㈜제이테크인,주사업장,제주특별자치도 제주시 다호북길 111,,33.50268957,126.4865312,제주특별자치도 제주시 도두2동 101-1,,,60,60,0,60,0,,,,,,,,07:45,20:00,,,,,,,,000-0000-0000,2020-10-28,6500000,제주특별자치도
㈜토탈렌트카,주사업장,제주특별자치도 제주시 연미길 53,,33.48846761,126.5055314,제주특별자치도 제주시 용담3동 2220-1,,,60,60,0,60,0,,,,,,,,07:45,20:00,,,,,,,,000-0000-0000,2020-10-28,6500000,제주특별자치도
㈜하이렌터카,주사업장,제주특별자치도 제주시 용화로 1,,33.51009462,126.503639,제주특별자치도 제주시 오라이동 3316,,,100,100,0,0,0,,,,,,,,07:45,20:00,,,,,,,,000-0000-0000,2020-10-28,6500000,제주특별자치도
㈜국제렌트카,주사업장,제주특별자치도 제주시 오일장서길 63,,33.49713948,126.4719676,제주특별자치도 제주시 오라이동 174-6,,,115,115,0,40,0,,,,,,,,07:45,20:00,,,,,,,,064-727-2000,2020-10-28,6500000,제주특별자치도
㈜신동아렌트카,주사업장,제주특별자치도 제주시 억삼길 10,,33.49330244,126.4677813,제주특별자치도 제주시 억삼길 10,,,100,100,0,0,0,,,,,,,,07:45,20:00,,,,,,,,064-745-9119,2020-10-28,6500000,제주특별자치도
롯데렌탈㈜,영업소,제주특별자치도 제주시 용해로 92,,33.50894995,126.5014801,제주특별자치도 제주시 용담이동 870-4,,,2395,2223,172,144,0,,,,,,,,07:45,20:00,,,,,,,,064-751-8000,2020-10-28,6500000,제주특별자치도
㈜차세대,영업소,제주특별자치도 제주시 명신1길19,,33.50003272,126.5009071,제주특별자치도 서귀포시 대정읍 상모리 419,,,183,167,16,15,0,,,,,,,,07:45,20:00,,,,,,,,064-711-9030,2020-10-28,6500000,제주특별자치도
에스케이렌터카㈜(SK),영업소,제주특별자치도 제주시 덕지2길 6,,33.49405685,126.4497719,제주특별자치도 제주시 이호이동 1575,,,2947,2812,135,78,0,,,,,,,,07:45,20:00,,,,,,,,064-726-6461,2020-10-28,6500000,제주특별자치도
㈜경동,영업소,제주특별자치도 제주시 신대로 45,,33.4932207040,126.4972569,제주특별자치도 서귀포시 표선면 하천리 1174,,,100,94,6,0,0,,,,,,,,07:45,20:00,,,,,,,,064-744-7475,2020-10-28,6500000,제주특별자치도
㈜국제렌터카,영업소,경상북도 칠곡군 석적읍 장곡길 205,경상북도 칠곡군 석적읍 중리 221-15,36.07473887,128.4173052,경상북도 칠곡군 석적읍 장곡길 205,,,2,1,1,0,0,,,,,,,,08:30,19:00,08:30,19:00,08:30,19:00,없음,없음,조석태,054-972-9998,2020-07-01,5220000,경상북도 칠곡군
㈜한진,영업소,제주특별자치도 제주시 용문로 16,,33.50485733,126.4980554,제주특별자치도 제주시 용담이동 731,,,382,364,18,0,0,,,,,,,,07:45,20:00,,,,,,,,064-900-8020,2020-10-28,6500000,제주특별자치도
㈜레드캡,영업소,제주특별자치도 제주시 일주서로 7861,,33.49409195,126.4865174,제주특별자치도 제주시 연동 2456,,,620,597,23,5,0,,,,,,,,07:45,20:00,,,,,,,,064-803-0391,2020-10-28,6500000,제주특별자치도
㈜제주스타렌탈,영업소,제주특별자치도 제주시 용문로 20,,33.50489117,126.4983953,제주특별자치도 제주시 애월읍 유수암서길 17,,,486,486,0,0,0,,,,,,,,07:45,20:00,,,,,,,,064-759-3372,2020-10-28,6500000,제주특별자치도
㈜제주제일렌터카,영업소,제주특별자치도 제주시 월성로4길 78,,33.49842781,126.4982087,제주특별자치도 제주시 애월읍 상귀리 679-1,,,170,152,18,2,0,,,,,,,,07:45,20:00,,,,,,,,064-747-5670,2020-10-28,6500000,제주특별자치도
㈜해피네트웍스,영업소,제주특별자치도 제주시 일주서로 7581,,33.49575991,126.4565061,제주특별자치도 제주시 노형동 3744-4,,,414,391,23,0,0,,,,,,,,07:45,20:00,,,,,,,,064-711-7935,2020-10-28,6500000,제주특별자치도
퍼시픽렌트카㈜,영업소,제주특별자치도 제주시 월성로4길 74-12,,33.49934839,126.4984445,제주특별자치도 제주시 일주서로 7822,,,393,341,52,3,0,,,,,,,,07:45,20:00,,,,,,,,064-747-1541,2020-10-28,6500000,제주특별자치도
㈜스타모빌리티에스,영업소,제주특별자치도 제주시 공항로1길 9,,33.50434978,126.4973997,제주특별자치도 제주시 용담2동 1554-1,,,318,318,0,0,0,,,,,,,,07:45,20:00,,,,,,,,064-759-3372,2020-10-28,6500000,제주특별자치도
(주)새누리렌트카,영업소,경기도 양평군 강상면 양평대교길 83,경기도 양평군 강상면 교평리 465-19,37.4826995657,127.4852763,경기도 양평군 양평대교길 81,경기도 양평군 강상면 교평리 465-19,660,9,9,0,0,0,,,,,,,,08:30,21:00,08:30,21:00,08:30,21:00,,,이기덕,031-774-1206,2020-10-27,4170000,경기도 양평군
연보라㈜,영업소,경기도 양평군 양평읍 중앙로 135,경기도 양평군 양평읍 공흥리 513-1,37.49298167,127.503764,경기도 양평군 양평읍 중앙로 135,경기도 양평군 양평읍 공흥리 513-1,60,3,3,0,0,0,,,,,,,,08:00,22:00,08:00,22:00,08:00,22:00,,,김용범,031-771-2722,2020-10-27,4170000,경기도 양평군
㈜글로리렌트여행사,영업소,경기도 양평군 양평읍 도장골길 5,경기도 양평군 양평읍 양근리 17-1,37.50271363,127.4941229,경기도 양평군 양평읍 도장골길 5,경기도 양평군 양근리 17-1,350,10,7,3,0,0,,,,,,,,08:00,22:00,08:00,22:00,08:00,22:00,,,장윤환,031-635-3700,2020-10-27,4170000,경기도 양평군
㈜와이렌트카,영업소,,"경기도 양평군 양평읍 공흥리 174-2, 2층",37.49896764,127.5088945,경기도 양평군 양평읍 백운길 87,경기도 양평군 양평읍 공흥리 174-2,200,6,6,0,0,0,,,,,,,,08:00,22:00,08:00,22:00,08:00,22:00,,,강권영,031-772-2926,2020-10-27,4170000,경기도 양평군
그린렌트카㈜,영업소,경기도 양평군 양평읍 충신로 468,경기도 양평군 양평읍 창대리 538-4,37.48161305,127.501695,경기도 양평군 양평읍 충신로 468,경기도 양평군 양평읍 창대리 538-4,632,20,18,2,0,0,,,,,,,,09:00,21:00,09:00,21:00,09:00,21:00,,,송석균,031-773-5557,2020-10-27,4170000,경기도 양평군
㈜라이프렌터카,영업소,"경기도 양평군 양평읍 남북로 75, 304호",경기도 양평군 양평읍 공흥리 441-9,37.48942689,127.501507,경기도 양평군 양평대교길 83,경기도 양평군 강상면 교평리 453-6,432,22,20,2,0,0,,,,,,,,08:00,22:00,08:00,22:00,08:00,22:00,,,이기용,031-774-1206,2020-10-27,4170000,경기도 양평군
㈜거성렌트카,영업소,경기도 양평군 양평읍 경강로 1732,경기도 양평군 양평읍 오빈리 207-3,37.50230691,127.4737592,경기도 양평군 양평읍 경강로 1732,경기도 양평군 양평읍 오빈리 207-3,69,5,5,0,0,0,,,,,,,,09:00,18:00,09:00,22:00,08:00,22:00,,,김연호,031-775-1005,2020-10-27,4170000,경기도 양평군
경진렌트카㈜,영업소,경기도 양평군 양평읍 상평길13번길 11,경기도 양평군 양평읍 덕평리 81,37.50746451,127.5007728,경기도 양평군 양평읍 상평길13번길 11,경기도 양평군 양평읍 덕평리 81번지외 3필지,650,5,5,0,0,0,,,,,,,,09:00,18:00,09:00,22:00,08:00,22:00,,,유진수,031-771-0550,2020-10-27,4170000,경기도 양평군
㈜렌트원,주사업장,"서울특별시 마포구 양화진길 6, 지층(합정동)",,37.5484116750,126.9126474413,서초구 방배동 1002번지,,,97,84,13,0,0,,,,,,,,00:00,24:00,,,,,,,,02-1644-8231,2020-01-28,3130000,서울특별시 마포구
㈜푸른렌트카,주사업장,"서울특별시 마포구 고산길 12, 지하1층(노고산동)",,37.5533939729,126.9379283823,"양천구 곰달래로 10길 4 (신월동, 공영주차장)",,,77,68,9,0,0,,,,,,,,00:00,24:00,,,,,,,,02-717-8825,2020-01-28,3130000,서울특별시 마포구
㈜타고렌트카,주사업장,"서울특별시 마포구 독막로 6길 9, 2층 213호(합정동)",,37.5475755392,126.9176610000,용산구 신흥로 90(용산동2가)양천구 가로공원로 72(130㎡)양천구 목동중앙로 3길 30-10,,,87,85,2,0,0,,,,,,,,00:00,24:00,,,,,,,,02-2675-4982,2020-01-28,3130000,서울특별시 마포구
에코렌터카㈜,주사업장,경기도 과천시 뒷골2로 10-1 1층(과천동),경기도 과천시 과천동 363-5,37.453575,127.002192,,경기도 과천시 과천동 555-47,23,19,19,0,0,0,,,,,,,,09:00,18:00,,,,,-,-,"이호근,전윤석",02-576-5975,2019-12-02,3970000,경기도 과천시
플러스렌터카,주사업장,서울특별시 동대문구 천호대로 263,,37.5685035300,127.0511225345,서울특별시 동대문구 한천로 326,,,243,242,1,0,0,,,,,,,,09:00,18:00,,,,,,,,02-2241-8278,2019-11-14,3050000,서울특별시 동대문구
카타고,주사업장,서울특별시 동대문구 왕산로 225,,37.582199,127.0472101215,서울특별시 동대문구 약령시로 158,,,228,228,0,0,0,,,,,,,,09:00,18:00,,,,,,,,02-469-5114,2019-11-14,3050000,서울특별시 동대문구
엠렌트카,주사업장,서울특별시 동대문구 천호대로 247,,37.5694951478,127.049944,서울특별시 관악구 관악로13길 21,,,88,83,5,0,0,,,,,,,,09:00,18:00,,,,,,,,02-2294-0009,2019-11-14,3050000,서울특별시 동대문구
티렌트카,주사업장,서울특별시 동대문구 천호대로 295,,37.5664588586,127.053892,서울특별시 중랑구 중랑역로 9,,,79,71,8,0,0,,,,,,,,09:00,18:00,,,,,,,,02-2246-0035,2019-11-14,3050000,서울특별시 동대문구
씨엔에스어울림렌트카,주사업장,서울특별시 동대문구 한천로 89,,37.5695820571,127.063958,서울특별시 양천구 목동 907-19,,,63,59,4,0,0,,,,,,,,09:00,18:00,,,,,,,,1577-3891,2019-11-14,3050000,서울특별시 동대문구
스마트케이엔씨,주사업장,서울특별시 동대문구 정릉천동로 58,,37.577194,127.0358093896,서울특별시 동대문구 천호대로27길 42,,,66,64,2,0,0,,,,,,,,09:00,18:00,,,,,,,,1577-9662,2019-11-14,3050000,서울특별시 동대문구
우성운수㈜,주사업장,대전광역시 동구 산내로 1267,,36.276757,127.469634,,대전광역시 동구 산내로 1267(낭월동),225,471,459,12,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,오종균,042-272-2111,2019-06-30,6300000,대전광역시
㈜엠케이렌트카,주사업장,대전광역시 동구 합내로 12(가양동),,36.344109,127.440949,,대전광역시 서구 우명동 326-1,93,135,129,6,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,민혁근,042-639-5055,2019-06-30,6300000,대전광역시
㈜엠케이렌트카,주사업장,대전광역시 동구 합내로 12(가양동),,36.344109,127.440903,,대전광역시 서구 구봉로147번길 68-12,24,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,민혁근,042-639-5055,2019-06-30,6300000,대전광역시
㈜엠케이렌트카,주사업장,대전광역시 동구 합내로 12(가양동),,36.344109,127.440903,,"대전광역시 서구 둔산남로 50, 8층",30,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,민혁근,042-639-5055,2019-06-30,6300000,대전광역시
㈜지엠물류,주사업장,"대전광역시 중구 대종로550번길 5, 1306호",,36.332555,127.421626,,대전광역시 대덕구 오정동 448-5,56,300,280,20,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김성환,042-226-7770,2019-06-30,6300000,대전광역시
㈜지엠물류,주사업장,"대전광역시 중구 대종로550번길 5, 1306호",,36.332555,127.421626,,충청남도 금산군 진산면 만악리 432-5,112,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김성환,042-226-7770,2019-06-30,6300000,대전광역시
㈜지엠물류,주사업장,"대전광역시 중구 대종로550번길 5, 1306호",,36.332555,127.421626,,"충청남도 논산시 광석면 천동리 373-1, -9",195,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김성환,042-226-7770,2019-06-30,6300000,대전광역시
㈜만세,주사업장,"대전광역시 중구 대둔산로 419-4, 209호",,36.3071071,127.386792,,대전광역시 서구 매노동 194-2,63,120,117,3,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이재준,042-534-5816,2019-06-30,6300000,대전광역시
㈜만세,주사업장,"대전광역시 중구 대둔산로 419-4, 209호",,36.3188739,127.386792,,대전광역시 중구 유천동 206-5,26,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이재준,042-534-5816,2019-06-30,6300000,대전광역시
에스케이렌터카(주) 사천 영업소,영업소,경상남도 사천시 사천읍 사천대로 1971,경상남도 사천시 사천읍 구암리 1720-1,35.0922446803,128.0866892815,경상남도 사천시 사천읍 사천대로 1971,,,3,1,2,0,0,,,,,,,,09:00,19:00,,,,,,,,02-6240-0572,2020-10-07,1613000,국토교통부
에스케이렌터카(주) 거제 영업소,영업소,경상남도 거제시 거제대로 3736,경상남도 거제시 옥포동 546-26,34.8901929554,128.6904108283,경상남도 거제시 거제대로 3736,,,131,125,6,0,0,,,,,,,,09:00,19:00,,,,,,,,02-6240-0572,2020-10-07,1613000,국토교통부
에스케이렌터카(주) 창원 영업소,영업소,경상남도 창원시 성산구 중앙대로 89,경상남도 창원시 성산구 중앙동 96-3,35.2231374513,128.6785130962,경상남도 창원시 성산구 중앙대로 89,,,1198,1173,25,0,0,,,,,,,,09:00,19:00,,,,,,,,02-6240-0572,2020-10-07,1613000,국토교통부
에스케이렌터카(주) 목포 영업소,영업소,전라남도 목포시 영산로 106,전라남도 목포시 호남동 173,34.7918394258,126.3862866081,전라남도 목포시 영산로 106,,,5,5,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-6240-0572,2020-10-07,1613000,국토교통부
(주)중부렌트카(봉명),영업소,충청북도 청주시 서원구 천수로 4,,36.6362246528,127.4604368785,,충청북도 청주시 상당구 사창동 403-3,,4,2,2,0,0,,,,,,,,09:00,20:00,,,,,,,김원길,043-236-5675,2020-01-20,5710000,충청북도 청주시
(주)중부렌트카(중앙),영업소,충청북도 청주시 서원구 1순환로 892,,36.6160632582,127.4700019554,,충청북도 청주시 서원구 죽림동 77-3,,14,12,2,0,0,,,,,,,,09:00,20:00,,,,,,,김원길,043-236-5675,2020-01-20,5710000,충청북도 청주시
케이원렌트카㈜,주사업장,"충청북도 청주시 흥덕구 1순환로 469, 208호",,36.649571,127.4682194810,,충청북도 청주시 흥덕구 원평동 467,,158,149,9,0,0,,,,,,,,09:00,20:00,,,,,,,강태원,043-288-7752,2020-01-20,5710000,충청북도 청주시
에이엠렌트카(주),주사업장,충청북도 청주시 흥덕구 1순환로438번길 39-18,,36.6536976517,127.4673451547,,충청북도 청주시 서원구 장성동 199-5,,163,157,6,0,0,,,,,,,,09:00,20:00,,,,,,,길소미,043-274-1999,2020-01-20,5710000,충청북도 청주시
에이엠렌트카㈜(파랑새),영업소,충청북도 청주시 흥덕구 무심서로 705,,36.652729,127.4754677773,,충청북도 청주시 청원구 사천동 439-1,,1,1,0,0,0,,,,,,,,09:00,20:00,,,,,,,길소미,043-274-1999,2020-01-20,5710000,충청북도 청주시
㈜글로벌파트너,주사업장,충청북도 청주시 흥덕구 청향로 3,,36.6376598112,127.4223431625,,충청북도 청주시 흥덕구 봉명동 2304,,116,108,8,0,0,,,,,,,,09:00,20:00,,,,,,,"신승호,염성중",043-238-0999,2020-01-20,5710000,충청북도 청주시
베스트렌트카㈜,주사업장,충청북도 청주시 흥덕구 직지대로 739,,36.643655,127.4747410380,,충청북도 청주시 서원구 장성동 40-1,,719,686,33,0,0,,,,,,,,09:00,20:00,,,,,,,김동우,043-268-6500,2020-01-20,5710000,충청북도 청주시
베스트렌트카㈜(청주),영업소,충청북도 청주시 서원구 모충로 113,,36.628649,127.4754450222,,충청북도 청주시 서원구 장성동 40-2,,8,8,0,0,0,,,,,,,,09:00,20:00,,,,,,,김동우,043-268-6500,2020-01-20,5710000,충청북도 청주시
(주)가가렌트카,주사업장,충청북도 청주시 흥덕구 짐대로34번길 27,,36.632915,127.4259578541,,충청북도 청주시 흥덕구 휴암동 225-4,,433,402,31,0,0,,,,,,,,09:00,20:00,,,,,,,김숙자,043-232-0119,2020-01-20,5710000,충청북도 청주시
(주)가가렌트카,영업소,전라북도 정읍시 상사3길 42(상동),,35.56142379,126.8653082,전라북도 정읍시 상사3길 42(상동),,,20,18,2,0,0,,,,,,,,08:00,19:00,,,,,,,,063-538-0019,2020-07-17,4690000,전라북도 정읍시
